,종목코드,회사명,결산월,결산년도,유동비율,당좌비율,부채비율,자기자본비율,차입금의존도,현금비율,순운전자본비율,자기자본이익률,총자산이익률,매출총이익률,영업이익률,매출액성장률,자산성장률,자기자본성장률,매출총이익성장률,총자산회전율,매출채권회전율,재고자산회전율,순운전자본회전율,총부채상환능력비율,label
12801,[251120],바이오에프디엔씨,12,2022,750.58,719.65,10.26,89.74,11.44,190.76,65.91,3.15,2.64,inf,inf,,156.23,233.55,54.32,0.0,,0.0,0.0,91.99,0
12802,[086040],바이오톡스텍,12,2022,91.44,89.45,52.99,47.01,112.71,18.78,-4.38,2.33,1.08,inf,inf,,6.87,10.06,23.16,0.0,0.0,0.0,-0.0,8.2,0
12803,[099430],바이오플러스,12,2022,1100.15,1008.44,21.52,78.48,27.43,174.24,64.77,5.73,4.76,59.65,46.56,51.63,68.42,45.4,43.17,12.19,inf,212.55,48.72,45.12,0
12804,[032980],바이온,12,2022,459.46,423.09,13.66,86.34,15.82,105.79,30.6,-8.55,-6.78,inf,-inf,,-34.74,-24.61,-3.07,0.0,,0.0,0.0,-87.95,0
12805,[222160],바이옵트로,3,2022,457.16,284.97,17.97,82.03,21.9,87.71,59.53,0.73,0.46,35.67,21.51,38.41,63.43,331.91,27.88,23.98,114.73,88.11,136.63,20.82,0
12806,[308080],바이젠셀,12,2022,836.78,836.78,9.79,90.21,10.85,99.68,61.92,0.0,0.0,,,,-15.05,-14.53,,0.0,,,0.0,-113.67,0
12807,[043150],바텍,12,2022,337.28,269.77,20.16,79.84,25.25,79.7,35.47,5.66,4.38,inf,inf,,17.07,25.48,21.8,0.0,,0.0,0.0,52.94,0
12808,[323990],박셀바이오,12,2022,6806.38,6806.38,3.46,96.54,3.58,126.91,85.22,-6.39,-6.16,,-inf,,-22.74,-22.45,,0.0,,,0.0,-723.23,0
12809,[003610],방림,9,2022,280.01,189.43,16.79,83.21,20.17,98.55,26.78,0.7,0.58,inf,inf,,2.39,1.18,-21.07,0.0,0.0,0.0,0.0,0.75,0
12810,[267790],배럴,12,2022,201.33,130.58,35.81,64.19,55.78,38.62,30.79,-4.42,-2.99,61.2,-5.37,80.11,-7.72,-16.19,138.7,18.67,inf,99.71,131.27,-8.0,0
12811,[001340],백광산업,12,2022,46.29,33.97,47.99,52.01,92.28,6.01,-18.0,2.93,1.53,inf,inf,,12.08,11.49,32.78,0.0,0.0,0.0,-0.0,22.14,0
12812,[046310],백금T&A,12,2022,149.09,145.55,43.43,56.57,76.77,30.47,19.24,0.91,0.53,20.31,2.47,-0.36,9.94,4.4,0.53,25.42,inf,1203.23,323.16,7.36,0
12813,[035150],백산,12,2022,125.26,108.23,36.55,63.45,57.6,29.35,8.97,3.97,2.45,20.59,13.44,10.91,4.24,9.99,24.73,21.75,inf,312.33,487.07,41.29,0
12814,[331520],밸로프,12,2022,668.53,668.53,19.05,80.95,23.54,164.89,82.24,2.28,1.79,,inf,,99.02,118.92,,0.0,,,0.0,30.87,0
12815,[066410],버킷스튜디오,12,2022,31.76,30.69,61.28,38.72,158.25,10.13,-30.26,-20.31,-8.86,inf,-inf,,-8.67,-26.42,41.09,0.0,0.0,0.0,-0.0,-1.9,0
12816,[382900],범한퓨얼셀,12,2022,608.79,544.68,17.96,82.04,21.89,134.71,66.85,0.0,0.0,10.01,2.59,9.95,130.28,329.26,-40.14,13.62,inf,161.98,54.57,-53.36,0
12817,[206400],베노홀딩스,12,2022,166.45,165.34,28.49,71.51,39.84,94.95,18.64,0.0,0.0,19.82,0.0,48.16,-21.36,-16.21,-29.94,4.02,inf,346.47,66.95,16.74,1
12818,[019010],베뉴지,12,2022,93.01,92.51,35.79,64.21,55.73,8.38,-2.01,-1.83,-1.16,inf,inf,,-4.82,-3.02,18.93,0.0,0.0,0.0,0.0,-7.89,0
12819,[177350],베셀,12,2022,91.27,57.25,59.82,40.18,148.9,7.92,-4.24,-8.06,-3.39,7.91,-17.53,143.37,-4.79,-12.64,-305.92,10.01,inf,70.01,-414.32,-12.47,0
12820,[299910],베스파,12,2022,7.71,7.71,839.83,-739.83,-113.52,2.2,-762.12,21.81,-27.96,,-inf,,-86.29,128.68,,0.0,,,-0.0,-26.39,0
12821,[007210],벽산,12,2022,94.57,85.1,52.17,47.83,109.06,36.01,-2.0,0.57,0.29,inf,inf,,20.2,2.87,37.02,0.0,0.0,0.0,-0.0,13.84,0
12822,[225530],보광산업,12,2022,175.37,172.75,38.04,61.96,61.38,63.07,12.14,3.23,1.97,26.17,17.92,21.66,2.65,5.97,16.51,15.37,inf,4204.47,233.88,35.16,0
12823,[250000],보라티알,12,2022,218.44,139.36,26.28,73.72,35.66,38.8,30.54,0.0,0.0,inf,inf,,15.07,24.76,31.23,0.0,,0.0,0.0,7.07,0
12824,[002760],보락,12,2022,267.74,122.89,20.57,79.43,25.89,32.24,27.01,0.0,0.0,17.16,6.78,21.81,8.16,6.24,27.8,20.66,inf,95.17,198.66,20.34,0
12825,[003850],보령,12,2022,121.26,61.46,41.95,58.05,72.26,4.13,6.52,0.0,0.0,39.79,8.35,21.47,7.69,9.45,15.79,21.51,inf,134.42,368.29,7.34,0
12826,[310210],보로노이,12,2022,363.17,363.17,36.16,63.84,56.63,65.8,43.01,-11.72,-6.27,,-inf,,52.84,158.12,,0.0,,,0.0,-49.47,0
12827,[006910],보성파워텍,12,2022,1015.93,562.85,5.48,94.52,5.8,265.96,45.4,-3.22,-2.82,inf,-inf,,-23.38,-11.81,-52.96,0.0,0.0,0.0,0.0,-188.65,0
12828,[null],보이스아이,12,2022,144.15,143.86,61.66,38.34,160.84,90.44,27.01,5.02,1.66,inf,inf,,4.58,45.82,133.6,0.0,,0.0,0.0,20.55,0
12829,[000890],보해양조,12,2022,117.67,82.18,43.92,56.08,78.32,33.85,5.9,-0.84,-0.46,inf,inf,,-3.72,-2.08,-6.25,0.0,,0.0,0.0,4.86,0
12830,[226340],본느,12,2022,50.18,41.78,62.29,37.71,165.16,5.12,-21.48,-0.8,-0.3,48.09,6.45,16.0,-1.57,-2.32,58.82,8.3,inf,354.85,-106.22,-10.79,0
12831,[003000],부광약품,12,2022,447.6,356.77,26.25,73.75,35.59,143.84,35.52,0.16,0.12,41.27,6.47,4.79,3.36,-0.29,5.51,11.5,inf,121.93,84.6,23.66,0
12832,[026940],부국철강,12,2022,395.2,256.89,17.98,82.02,21.91,73.69,53.05,1.44,1.17,inf,inf,,1.95,4.64,-19.27,0.0,0.0,0.0,0.0,15.69,0
12833,[014470],부방,12,2022,28.2,28.2,29.88,70.12,42.61,22.99,-16.8,-0.01,-0.01,inf,inf,,-1.39,-1.19,6.55,0.0,0.0,,-0.0,3.59,0
12834,[011390],부산산업,12,2022,157.13,149.11,13.96,86.04,16.22,12.25,4.81,-0.13,-0.11,13.51,-2.62,-10.22,-4.09,-0.69,-20.17,13.99,inf,1786.94,720.97,-13.01,0
12835,[005030],부산주공,12,2022,75.51,54.72,90.1,9.9,910.02,0.46,-18.03,-8.78,-0.86,inf,-inf,,-2.97,-0.62,36.4,0.0,0.0,0.0,-0.0,9.51,0
12836,[008470],부스타,12,2022,356.01,278.09,18.19,81.81,22.24,60.65,43.82,-0.37,-0.3,inf,-inf,,-0.51,-1.26,-26.95,0.0,0.0,0.0,0.0,-3.17,0
12837,[338220],뷰노,12,2022,161.56,159.79,45.92,54.08,84.91,64.16,22.95,-17.59,-10.35,,-inf,,1.38,-13.85,,0.0,,0.0,0.0,-93.39,0
12838,[100120],뷰웍스,12,2022,246.22,122.54,26.22,73.78,35.54,48.28,36.97,3.38,2.58,inf,inf,,20.03,11.45,15.83,0.0,,0.0,0.0,-2.5,0
12839,[null],뷰텔,12,2022,203.94,160.69,68.13,31.87,213.74,152.98,45.2,-119.65,-19.42,inf,inf,,-4.81,2159.19,22.29,0.0,0.0,0.0,0.0,-19.87,0
12840,[337930],브랜드엑스코퍼레이션,12,2022,278.97,86.3,26.24,73.76,35.58,5.71,45.52,2.63,2.01,58.08,8.99,32.17,17.73,9.07,32.58,51.04,inf,120.7,290.43,29.03,0
12841,[099390],브레인즈컴퍼니,12,2022,1224.41,1224.41,8.68,91.32,9.51,0.0,82.14,3.01,2.74,inf,inf,,5.35,6.67,1.96,0.0,,,0.0,124.89,0
12842,[064480],브리지텍,12,2022,269.19,260.77,25.99,74.01,35.12,99.82,29.18,1.85,1.31,inf,inf,,18.24,30.09,17.58,0.0,,0.0,0.0,26.9,0
12843,[288330],브릿지바이오,12,2022,750.08,750.08,14.46,85.54,16.91,103.43,71.56,0.0,0.0,,,,30.24,20.48,,0.0,,,0.0,-385.03,0
12844,[365900],브이씨,12,2022,87.83,54.56,48.16,51.84,92.91,12.57,-5.05,-0.12,-0.06,48.89,-0.83,1.05,58.69,45.17,-10.03,16.15,inf,122.56,869.11,-19.61,0
12845,[251630],브이원텍,12,2022,317.51,186.32,28.21,71.79,39.29,62.21,25.94,0.0,0.0,27.47,12.17,3.03,12.56,2.47,-9.57,8.49,126.35,64.56,78.41,0.99,0
12846,[018290],브이티지엠피,12,2022,109.56,85.82,40.77,59.23,68.82,15.29,3.09,0.89,0.52,inf,inf,,0.12,2.46,13.54,0.0,0.0,0.0,0.0,19.14,1
12847,[044480],블레이드 Ent,12,2022,60.06,42.76,46.38,53.62,86.51,20.52,-18.41,-14.79,-9.16,0.0,-0.25,28.91,-30.96,-45.29,,6.99,inf,89.39,-1391.67,13.09,0
12848,[033560],블루콤,12,2022,355.27,268.23,8.07,91.93,8.78,53.33,17.3,0.01,0.01,15.03,2.47,-18.02,-2.07,0.24,-25.03,8.32,inf,153.6,128.08,21.8,0
12849,[369370],블리츠웨이,12,2022,187.04,157.2,23.35,76.65,30.47,73.04,16.7,-3.25,-2.52,inf,-inf,,125.54,117.98,-54.82,0.0,,0.0,0.0,-63.16,0
12850,[126340],비나텍,12,2022,106.53,94.11,55.21,44.79,123.27,24.99,2.18,2.73,1.32,inf,inf,,28.54,9.16,14.92,0.0,0.0,0.0,0.0,10.2,0
12851,[121800],비덴트,12,2022,99.42,93.18,23.63,76.37,30.94,22.31,-0.09,-7.31,-5.26,42.66,-16.99,-10.41,-23.86,-15.16,0.37,0.46,inf,51.94,47.08,-2.09,0
12852,[148140],비디아이,12,2022,34.37,34.37,262.16,-162.16,-161.67,1.2,-70.64,26.43,-24.86,-inf,-inf,,-31.09,137.17,-69.18,0.0,0.0,,-0.0,-6.35,0
12853,[082800],비보존 제약,12,2022,61.0,46.38,42.83,57.17,74.93,2.59,-15.99,-9.38,-5.4,0.0,-93.22,90.63,30.96,28.97,,2.45,inf,51.24,-84.49,-7.83,0
12854,[318410],비비씨,12,2022,1121.06,1024.39,4.99,95.01,5.26,171.57,40.09,0.81,0.77,39.92,18.04,28.68,3.27,3.78,51.45,9.72,inf,246.48,64.99,167.76,0
12855,[002070],비비안,12,2022,84.88,41.79,52.15,47.85,108.97,2.04,-7.43,-2.42,-1.22,inf,inf,,0.45,-8.68,12.04,0.0,0.0,0.0,0.0,-2.22,0
12856,[100220],비상교육,12,2022,162.49,110.52,35.75,64.25,55.64,4.42,16.52,-0.12,-0.09,55.03,0.96,24.32,10.69,-10.61,30.27,17.86,inf,179.23,281.54,-0.27,0
12857,[419540],비스토스,12,2022,435.11,338.05,22.31,77.69,28.72,38.74,68.94,-9.72,-7.44,inf,inf,,109.79,120.0,9.01,0.0,0.0,0.0,0.0,-16.32,0
12858,[146320],비씨엔씨,12,2022,141.01,67.45,30.49,69.51,43.86,16.86,8.32,0.0,0.0,24.79,12.55,27.99,59.92,131.05,21.22,23.14,inf,135.1,1000.4,0.0,1
12859,[200780],비씨월드제약,12,2022,78.62,49.61,46.09,53.91,85.49,7.97,-6.91,0.13,0.07,36.16,1.8,10.71,-1.31,-2.1,17.47,11.06,94.67,120.3,-639.39,0.0,0
12860,[141000],비아트론,12,2022,430.63,413.09,12.72,87.28,14.58,55.5,40.32,2.49,2.13,inf,inf,,2.85,7.04,5.76,0.0,,0.0,0.0,18.62,0
12861,[090460],비에이치,12,2022,270.28,249.89,26.41,73.59,35.88,35.57,40.99,4.03,2.8,inf,inf,,5.49,19.61,-1.54,0.0,,0.0,0.0,130.41,0
12862,[083650],비에이치아이,12,2022,63.71,62.28,88.29,11.71,754.01,6.14,-24.75,-8.49,-1.23,10.61,2.39,37.35,13.63,-24.13,-570.14,19.11,219.94,2013.29,-189.93,3.55,0
12863,[032790],비엔지티,12,2022,454.68,446.05,12.77,87.23,14.64,62.34,39.52,-1.59,-1.33,24.1,-2.97,66.57,-7.41,-0.08,90.75,13.14,inf,1137.23,91.2,-22.33,1
12864,[142760],비엘,12,2022,143.13,137.77,34.19,65.81,51.96,15.63,13.88,-12.17,-8.62,31.36,-40.05,19.99,-31.52,-39.38,48.21,6.71,59.91,378.31,80.53,-37.62,0
12865,[065170],비엘팜텍,12,2022,71.0,33.8,40.08,59.92,66.89,7.84,-11.5,-11.37,-7.68,61.03,-10.77,-33.48,-25.59,-39.14,-23.86,7.27,inf,92.57,-1956.02,-48.47,0
12866,[086670],비엠티,12,2022,159.28,73.17,54.89,45.11,121.7,3.35,19.4,4.25,1.89,inf,inf,,28.69,32.51,53.44,0.0,,0.0,0.0,-1.25,0
12867,[335890],비올,12,2022,833.94,748.69,11.56,88.44,13.07,207.42,81.01,9.06,8.03,73.32,43.02,69.32,49.18,48.62,85.44,20.9,inf,219.4,65.32,229.63,0
12868,[138580],비즈니스온,12,2022,83.44,83.44,30.52,69.48,43.92,43.65,-2.44,0.0,0.0,,,,28.02,-0.77,,0.0,0.0,,0.0,47.06,0
12869,[082920],비츠로셀,12,2022,294.11,204.44,21.67,78.33,27.67,94.69,40.13,3.24,2.58,inf,inf,,14.72,11.14,25.07,0.0,0.0,0.0,0.0,52.08,0
12870,[054220],비츠로시스,12,2022,137.92,125.37,57.99,42.01,138.03,97.71,21.8,-4.59,-2.4,inf,-inf,,31.51,-15.83,-86.97,0.0,0.0,0.0,0.0,-25.94,0
12871,[054220],비츠로시스,3,2022,137.92,125.37,57.99,42.01,138.03,97.71,21.8,-4.59,-2.4,inf,-inf,,31.51,-15.83,-86.97,0.0,0.0,0.0,0.0,-25.94,0
12872,[042370],비츠로테크,12,2022,216.96,216.96,12.42,87.58,14.18,43.22,10.57,0.0,0.0,78.49,41.7,-35.81,2.68,-0.62,-3.23,1.96,inf,13503.5,53.09,27.3,0
12873,[030790],비케이탑스,12,2022,103.54,56.37,80.25,19.75,406.21,0.03,2.74,0.0,0.0,,,,-9.67,82.1,,0.0,,0.0,-0.0,-3.02,1
12874,[050090],비케이홀딩스,12,2022,388.0,363.97,23.18,76.82,30.17,35.72,58.17,-3.23,-2.15,,,,-31.34,-11.28,,0.0,,0.0,0.0,-27.36,0
12875,[307870],비투엔,12,2022,170.69,170.69,56.72,43.28,131.07,39.68,27.56,-3.13,-1.6,inf,-inf,,34.65,-5.43,-15.9,0.0,0.0,,0.0,-0.94,0
12876,[357880],비트나인,12,2022,852.88,852.88,56.85,43.15,131.73,111.19,45.06,0.0,0.0,,-inf,,86.65,-14.92,,0.0,,,0.0,-1.29,0
12877,[032850],비트컴퓨터,12,2022,362.95,359.91,14.68,85.32,17.2,97.61,24.15,1.99,1.67,31.71,17.07,-4.18,3.32,6.91,-5.27,11.44,inf,6461.27,124.79,54.67,0
12878,[148780],비플라이소프트,12,2022,381.52,381.52,26.74,73.26,36.51,137.41,62.83,-0.32,-0.18,,-inf,,72.8,392.06,,0.0,0.0,,0.0,7.87,0
12879,[238200],비피도,12,2022,1414.05,1298.11,3.97,96.03,4.13,11.78,39.67,0.89,0.85,inf,inf,,1.21,4.26,39.87,0.0,0.0,0.0,0.0,71.11,0
12880,[093190],빅솔론,12,2022,533.3,315.0,13.87,86.13,16.11,63.1,49.32,1.41,1.23,inf,inf,,6.93,3.81,94.33,0.0,0.0,0.0,0.0,46.7,0
12881,[065450],빅텍,12,2022,309.37,209.47,36.55,63.45,57.61,72.18,35.59,-0.1,-0.06,,,,3.6,4.72,,0.0,0.0,0.0,0.0,44.89,0
12882,[005180],빙그레,12,2022,203.43,115.13,21.09,78.91,26.73,38.5,18.11,1.32,1.04,24.72,3.57,10.92,2.35,3.8,11.62,37.12,inf,304.33,554.27,-18.55,0
12883,[072950],빛샘전자,12,2022,496.87,446.15,13.42,86.58,15.51,45.37,43.1,1.08,0.94,inf,inf,,3.91,2.73,1.34,0.0,0.0,0.0,0.0,34.71,0
12884,[143240],사람인에이치알,12,2022,197.13,197.13,15.98,84.02,19.02,50.27,13.81,4.96,4.05,,inf,,9.1,15.55,,0.0,,,0.0,113.73,1
12885,[null],사우스케이프,12,2022,181.3,103.52,15.63,84.37,18.53,73.0,3.24,0.0,0.0,43.01,16.04,-14.87,-2.85,4.06,-20.92,3.6,inf,121.37,268.07,18.0,0
12886,[003960],사조대림,12,2022,137.1,56.18,42.66,57.34,74.39,5.48,14.39,3.41,1.93,inf,inf,,11.26,14.28,8.18,0.0,0.0,0.0,0.0,7.77,0
12887,[008040],사조동아원,12,2022,93.92,36.71,52.16,47.84,109.04,0.76,-3.11,0.12,0.06,inf,inf,,7.35,9.12,8.32,0.0,0.0,0.0,-0.0,-23.01,0
12888,[007160],사조산업,12,2022,116.75,82.42,43.7,56.3,77.61,2.42,5.56,1.28,0.72,inf,inf,,3.77,4.83,27.85,0.0,,0.0,0.0,-2.41,0
12889,[014710],사조씨푸드,12,2022,101.55,24.52,31.81,68.19,46.64,2.67,0.43,0.0,0.0,inf,inf,,4.09,3.98,4.71,0.0,,0.0,0.0,-14.39,0
12890,[006090],사조오양,12,2022,105.66,46.5,39.99,60.01,66.65,1.13,2.13,1.06,0.65,0.0,0.0,12.24,8.63,4.7,,28.0,inf,134.15,2075.21,-11.79,0
12891,[419120],산돌,12,2022,783.92,783.92,16.36,83.64,19.56,131.09,48.57,0.0,0.0,83.47,46.94,56.68,112.08,197.27,66.58,9.04,inf,inf,52.52,73.09,0
12892,[122350],삼기,12,2022,71.25,45.96,73.11,26.89,271.83,2.4,-14.38,-7.3,-2.25,inf,inf,,-5.62,-26.23,37.31,0.0,,0.0,-0.0,16.98,0
12893,[419050],삼기이브이,12,2022,180.62,119.83,52.55,47.45,110.74,2.61,27.43,0.0,0.0,inf,inf,,24.71,22.23,-19.48,0.0,,0.0,0.0,0.0,0
12894,[014970],삼륭물산,12,2022,102.56,63.87,33.71,66.29,50.85,7.43,0.75,0.22,0.15,inf,inf,,5.22,-0.8,-32.02,0.0,0.0,0.0,0.0,-6.31,0
12895,[018310],삼목에스폼,12,2022,129.56,113.85,27.72,72.28,38.35,46.42,7.79,3.31,2.47,inf,inf,,22.69,14.01,177.78,0.0,0.0,0.0,0.0,32.48,0
12896,[053700],삼보모터스,12,2022,75.95,67.45,64.76,35.24,183.73,26.49,-13.28,0.86,0.3,13.34,1.79,14.63,3.32,7.22,4.99,22.78,113.84,482.95,-529.87,8.11,0
12897,[009620],삼보산업,12,2022,55.91,31.77,89.21,10.79,826.56,0.57,-34.57,-12.82,-1.55,inf,inf,,-2.55,-20.93,-45.11,0.0,0.0,0.0,-0.0,2.35,0
12898,[023600],삼보판지,12,2022,177.31,152.98,20.51,79.49,25.8,26.64,10.51,1.27,1.0,inf,inf,,1.53,4.48,9.5,0.0,0.0,0.0,0.0,29.01,0
12899,[001470],삼부토건,12,2022,156.52,94.07,59.63,40.37,147.74,12.13,28.0,-10.52,-4.84,-inf,-inf,,4.02,-19.04,-367.18,0.0,0.0,0.0,0.0,-9.63,0
12900,[006400],삼성SDI,12,2022,130.67,107.96,32.86,67.14,48.93,21.4,7.81,1.76,1.21,17.49,5.79,50.74,11.9,5.53,34.81,24.46,inf,459.97,875.27,19.99,0
12901,[006660],삼성공조,12,2022,619.54,586.86,12.32,87.68,14.05,66.33,60.49,1.49,1.31,20.42,9.44,22.74,5.64,5.24,86.0,8.62,inf,238.7,39.46,50.04,0
12902,[028260],삼성물산,12,2022,99.43,92.41,39.64,60.36,65.68,12.74,-0.13,1.4,0.87,12.09,3.56,25.03,-10.29,-15.79,43.07,15.75,inf,1065.71,12205.3,2.18,0
12903,[207940],삼성바이오로직스,12,2022,164.49,122.92,40.02,59.98,66.73,25.34,15.85,3.21,1.9,49.24,39.72,55.44,106.08,113.65,65.35,6.74,inf,54.02,87.58,17.07,0
12904,[018260],삼성에스디에스,12,2022,383.65,382.82,21.16,78.84,26.84,24.53,39.68,2.28,1.83,,,,11.36,7.12,,0.0,,0.0,0.0,33.22,0
12905,[028050],삼성엔지니어링,12,2022,102.61,102.61,66.98,33.02,202.88,6.68,1.7,0.0,0.0,,,,22.08,23.13,,0.0,,,0.0,0.04,0
12906,[009150],삼성전기,12,2022,225.83,185.83,26.86,73.14,36.72,69.0,27.96,0.0,0.0,22.22,11.04,0.63,18.24,9.68,-15.17,24.81,inf,276.34,228.15,0.0,0
12907,[005930],삼성전자,12,2022,128.16,67.42,19.48,80.52,24.19,8.51,4.99,3.16,2.49,,,,3.57,8.4,,0.0,,0.0,0.0,88.4,0
12908,[001360],삼성제약,12,2022,488.8,453.44,13.0,87.0,14.94,252.84,46.93,-5.46,-4.76,inf,-inf,,-18.93,-19.39,165.24,0.0,,0.0,0.0,-12.49,0
12909,[010140],삼성중공업,12,2022,85.1,68.57,75.9,24.1,314.86,5.42,-9.6,-5.01,-1.46,,,,23.94,-15.86,,0.0,,0.0,-0.0,-14.93,0
12910,[068290],삼성출판사,12,2022,623.33,413.08,16.97,83.03,20.44,164.03,16.95,2.06,1.49,inf,-inf,,-37.56,-21.4,-10.63,0.0,,0.0,0.0,54.99,0
12911,[006110],삼아알미늄,12,2022,102.87,47.1,52.07,47.93,108.65,1.08,1.25,3.31,1.67,inf,inf,,26.81,13.04,27.76,0.0,,0.0,0.0,-8.74,0
12912,[009300],삼아제약,12,2022,542.06,485.19,11.09,88.91,12.48,42.06,46.84,1.69,1.52,61.4,22.37,49.45,7.41,5.0,53.6,10.41,inf,189.25,63.32,87.18,0
12913,[145990],삼양사,12,2022,212.61,129.83,46.39,53.61,86.53,34.26,18.77,0.0,0.0,14.51,1.89,12.01,4.12,3.61,13.07,22.37,inf,160.68,391.11,5.79,0
12914,[003230],삼양식품,12,2022,145.1,107.43,51.28,48.72,105.23,35.21,10.93,0.0,0.0,26.34,10.35,32.08,22.41,16.76,40.48,26.75,inf,374.34,658.45,8.49,0
12915,[225190],삼양옵틱스,12,2022,359.51,229.31,26.44,73.56,35.95,142.85,42.67,0.0,0.0,43.37,20.31,-4.73,-4.07,-3.23,-2.64,26.81,158.37,155.37,168.12,92.98,0
12916,[002170],삼양통상,12,2022,1107.2,902.0,8.69,91.31,9.51,38.94,69.11,0.8,0.72,,,,-0.87,2.22,,0.0,0.0,0.0,0.0,11.57,0
12917,[272550],삼양패키징,12,2022,197.56,162.77,43.78,56.22,77.87,13.37,12.29,0.89,0.48,17.57,5.83,3.93,4.87,12.41,-15.58,16.23,inf,391.12,498.39,11.12,0
12918,[000070],삼양홀딩스,12,2022,432.9,399.74,13.69,86.31,15.86,17.74,13.8,0.0,0.0,,inf,,-0.76,3.04,,0.0,,0.0,0.0,57.53,0
12919,[002810],삼영무역,12,2022,911.32,865.93,8.57,91.43,9.37,55.22,57.2,0.0,0.0,7.19,3.4,-2.47,3.09,7.25,-16.15,18.34,inf,450.94,85.96,50.85,0
12920,[361670],삼영에스앤씨,12,2022,1102.98,872.96,11.19,88.81,12.6,65.89,78.93,0.0,0.0,20.82,0.0,8.88,-2.61,-3.34,4.04,11.86,inf,73.38,40.49,-2.61,0
12921,[054540],삼영엠텍,12,2022,141.26,92.79,34.37,65.63,52.36,16.46,13.81,-4.18,-2.85,inf,-inf,,-10.55,-16.39,21.39,0.0,0.0,0.0,0.0,4.75,0
12922,[065570],삼영이엔씨,12,2022,279.36,161.98,53.81,46.19,116.48,29.68,51.8,-18.6,-11.91,4.18,-63.15,-20.47,-15.67,-50.74,-89.08,9.1,inf,28.02,50.76,-16.72,0
12923,[005680],삼영전자공업,12,2022,2788.06,2431.08,2.47,97.53,2.53,111.08,62.12,0.99,0.95,14.59,7.42,-3.86,0.42,2.82,7.48,10.12,140.76,141.97,44.02,-15.63,0
12924,[003720],삼영화학공업,12,2022,120.2,91.36,47.37,52.63,90.01,17.32,7.35,1.34,0.75,14.85,2.5,6.91,21.65,6.38,9.06,32.14,inf,350.68,741.17,13.35,1
12925,[023000],삼원강재,12,2022,294.55,210.42,21.42,78.58,27.26,60.65,38.84,0.0,0.0,8.19,4.54,21.39,8.5,5.51,43.1,32.26,inf,181.23,218.75,9.89,0
12926,[004380],삼익THK,12,2022,107.22,54.69,53.11,46.89,113.26,10.88,3.09,2.06,1.01,16.1,6.09,9.23,17.55,6.78,25.45,20.86,121.2,101.25,1058.19,-5.58,0
12927,[002450],삼익악기,12,2022,58.93,49.25,33.83,66.17,51.13,37.29,-10.61,0.42,0.26,inf,inf,,-16.14,-2.08,-3.11,0.0,,0.0,-0.0,5.05,0
12928,[032280],삼일,12,2022,39.03,38.21,40.83,59.17,69.0,0.04,-19.83,0.52,0.31,inf,inf,,2.14,1.59,76.4,0.0,0.0,0.0,-0.0,2.21,0
12929,[002290],삼일기업공사,12,2022,674.79,674.79,14.83,85.17,17.41,192.07,75.34,1.0,0.85,9.5,3.4,-13.8,0.93,2.03,-7.35,21.62,inf,inf,76.66,101.06,0
12930,[004440],삼일씨엔에스,12,2022,198.17,140.83,33.63,66.37,50.66,49.21,20.73,0.0,0.0,inf,-inf,,16.05,-2.89,-53.37,0.0,,0.0,0.0,0.95,0
12931,[000520],삼일제약,12,2022,52.72,31.62,61.79,38.21,161.75,0.33,-17.43,-0.37,-0.13,37.54,3.45,34.08,40.81,84.84,38.39,16.68,inf,184.56,-222.92,6.67,0
12932,[009770],삼정펄프,12,2022,711.06,568.51,8.45,91.55,9.23,73.34,49.95,-0.11,-0.1,9.1,2.67,26.3,-2.82,-1.44,49.43,18.48,246.43,176.52,99.67,11.27,0
12933,[037460],삼지전자,12,2022,89.4,59.06,26.77,73.23,36.57,28.66,-2.27,1.64,1.17,19.8,-4.21,15.86,-4.22,0.6,-15.12,3.7,144.07,59.81,577.39,9.44,0
12934,[032750],삼진,12,2022,852.05,647.64,6.74,93.26,7.22,226.5,38.61,1.06,0.95,8.94,0.31,24.02,-3.38,3.77,24.97,38.52,123.28,711.08,254.18,-221.72,0
12935,[054090],삼진엘앤디,12,2022,127.13,109.66,42.69,57.31,74.5,16.01,11.3,-0.02,-0.01,9.17,-1.74,28.24,8.16,-1.09,9.38,19.37,inf,340.29,361.54,-2.36,0
12936,[005500],삼진제약,12,2022,164.38,80.36,32.17,67.83,47.43,2.78,12.98,2.07,1.43,inf,inf,,21.74,17.25,-0.08,0.0,0.0,0.0,0.0,13.57,0
12937,[000250],삼천당제약,12,2022,254.63,184.2,44.38,55.62,79.78,30.41,17.4,1.04,0.61,inf,inf,,18.79,4.45,15.79,0.0,0.0,0.0,0.0,11.15,0
12938,[004690],삼천리,12,2022,119.46,119.22,62.33,37.67,165.45,19.51,7.73,0.38,0.15,7.51,0.24,52.81,16.36,2.04,-1.72,29.91,inf,29455.04,778.43,12.86,0
12939,[024950],삼천리자전거,12,2022,115.31,79.86,34.95,65.05,53.74,33.12,5.0,-1.02,-0.73,24.89,2.34,-6.22,17.45,-4.63,-28.64,20.64,inf,166.1,817.72,-12.33,0
12940,[038500],삼표시멘트,12,2022,112.56,64.64,47.9,52.1,91.94,17.5,2.35,0.7,0.36,14.86,7.17,22.31,3.49,2.68,28.28,13.94,inf,187.82,8941.67,8.42,0
12941,[017480],삼현철강,12,2022,530.58,454.71,15.56,84.44,18.43,254.49,66.99,2.19,1.83,inf,inf,,5.73,7.57,-30.52,0.0,0.0,0.0,0.0,111.08,0
